id,Time,LOAD,ELONGATION,TIME,EXTENSION
83, 2025-04-04 14:52:40,224.64,0.6301,7.8,0
84, 2025-04-04 14:52:40,234.311,0.6414,7.8,0
85, 2025-04-04 14:52:40,262.792,0.6515,8,0
86, 2025-04-04 14:52:40,281.039,0.6717,8.2,0
87, 2025-04-04 14:52:40,289.896,0.6907,8.5,0
88, 2025-04-04 14:52:41,306.906,0.7008,8.6,0
89, 2025-04-04 14:52:41,314.878,0.7109,8.6,0
90, 2025-04-04 14:52:41,322.438,0.7197,8.7,0
91, 2025-04-04 14:52:41,329.576,0.7285,8.8,0
92, 2025-04-04 14:52:41,342.917,0.7462,9,0
93, 2025-04-04 14:52:41,355.664,0.7563,9.3,0
94, 2025-04-04 14:52:41,374.032,0.7753,9.5,0
95, 2025-04-04 14:52:42,374.032,0.7866,9.6,0
96, 2025-04-04 14:52:42,379.913,0.7955,9.7,0
97, 2025-04-04 14:52:42,385.744,0.8043,9.8,0
98, 2025-04-04 14:52:42,391.574,0.8131,9.8,0
99, 2025-04-04 14:52:42,397.456,0.822,9.9,0
100, 2025-04-04 14:52:42,409.429,0.8409,10.2,0
101, 2025-04-04 14:52:42,421.594,0.8586,10.4,0
102, 2025-04-04 14:52:43,439.88,0.8674,10.6,0
103, 2025-04-04 14:52:43,445.943,0.8775,10.7,0
104, 2025-04-04 14:52:43,451.985,0.8864,10.8,0
105, 2025-04-04 14:52:43,457.986,0.8952,10.9,0
106, 2025-04-04 14:52:43,457.986,0.9053,11,0
107, 2025-04-04 14:52:43,463.948,0.9154,11,0
108, 2025-04-04 14:52:43,481.612,0.9343,11.3,0
109, 2025-04-04 14:52:43,487.452,0.9432,11.4,0
110, 2025-04-04 14:52:43,493.273,0.9432,11.5,0
111, 2025-04-04 14:52:44,499.054,0.9533,11.6,0
112, 2025-04-04 14:52:44,499.054,0.9634,11.7,0
113, 2025-04-04 14:52:44,504.784,0.9735,11.7,0
114, 2025-04-04 14:52:44,521.563,0.9924,12,0
115, 2025-04-04 14:52:44,532.551,1.0101,12.2,0
116, 2025-04-04 14:52:44,543.519,1.0202,12.4,0
117, 2025-04-04 14:52:45,554.387,1.0379,12.6,0
118, 2025-04-04 14:52:45,565.054,1.0556,12.8,0
119, 2025-04-04 14:52:45,565.054,1.0657,12.8,0
120, 2025-04-04 14:52:45,580.536,1.0859,13.1,0
121, 2025-04-04 14:52:45,590.438,1.096,13.3,0
122, 2025-04-04 14:52:46,599.878,1.1174,13.5,0
123, 2025-04-04 14:52:46,608.755,1.1351,13.7,0
124, 2025-04-04 14:52:46,616.888,1.1452,13.9,0
125, 2025-04-04 14:52:46,623.966,1.1654,14.2,0
126, 2025-04-04 14:52:46,626.982,1.1755,14.3,0
127, 2025-04-04 14:52:46,629.535,1.1843,14.3,0
128, 2025-04-04 14:52:47,633.838,1.1957,14.6,0
129, 2025-04-04 14:52:47,634.381,1.2058,14.7,0
130, 2025-04-04 14:52:47,634.823,1.2146,14.8,0
131, 2025-04-04 14:52:47,635.366,1.2235,14.9,0
132, 2025-04-04 14:52:47,636.08,1.2323,15,0
133, 2025-04-04 14:52:47,636.08,1.2424,15.1,0
134, 2025-04-04 14:52:47,636.874,1.2513,15.2,0
135, 2025-04-04 14:52:47,637.528,1.2614,15.2,0
136, 2025-04-04 14:52:47,637.487,1.2727,15.5,0
137, 2025-04-04 14:52:48,637.186,1.2828,15.6,0
138, 2025-04-04 14:52:48,637.186,1.2929,15.7,0
139, 2025-04-04 14:52:48,638.201,1.3144,15.9,0
140, 2025-04-04 14:52:48,639.096,1.3245,16,0
141, 2025-04-04 14:52:48,639.96,1.3333,16.1,0
142, 2025-04-04 14:52:48,641.056,1.3422,16.3,0
143, 2025-04-04 14:52:48,641.107,1.3598,16.5,0
144, 2025-04-04 14:52:49,640.202,1.3788,16.7,0
145, 2025-04-04 14:52:49,637.97,1.4091,17,0
146, 2025-04-04 14:52:49,636.723,1.428,17.2,0
147, 2025-04-04 14:52:49,636.301,1.4369,17.4,0
148, 2025-04-04 14:52:50,636.763,1.4545,17.6,0
149, 2025-04-04 14:52:50,637.799,1.4722,17.9,0
150, 2025-04-04 14:52:50,639.96,1.4899,18.1,0
151, 2025-04-04 14:52:50,639.96,1.5,18.2,0
152, 2025-04-04 14:52:50,640.845,1.5101,18.2,0
153, 2025-04-04 14:52:50,642.806,1.5202,18.5,0
154, 2025-04-04 14:52:51,644.716,1.5316,18.6,0
155, 2025-04-04 14:52:51,645.61,1.5417,18.7,0
156, 2025-04-04 14:52:51,645.61,1.5505,18.8,0
157, 2025-04-04 14:52:51,647.269,1.5707,18.9,0
158, 2025-04-04 14:52:51,649.29,1.5821,19.2,0
159, 2025-04-04 14:52:51,649.803,1.5922,19.3,0
160, 2025-04-04 14:52:51,649.803,1.6023,19.3,0
161, 2025-04-04 14:52:52,650.868,1.6124,19.6,0
162, 2025-04-04 14:52:52,650.999,1.6237,19.7,0
163, 2025-04-04 14:52:52,650.969,1.6338,19.8,0
164, 2025-04-04 14:52:52,650.969,1.6427,19.9,0
165, 2025-04-04 14:52:52,650.788,1.654,19.9,0
166, 2025-04-04 14:52:52,650.406,1.673,20.2,0
167, 2025-04-04 14:52:52,650.788,1.673,20.3,0
168, 2025-04-04 14:52:52,651.512,1.6843,20.4,0
169, 2025-04-04 14:52:52,652.537,1.6932,20.5,0
170, 2025-04-04 14:52:53,652.537,1.7033,20.6,0
171, 2025-04-04 14:52:53,656.307,1.7235,20.8,0
172, 2025-04-04 14:52:53,658.639,1.7412,21,0
173, 2025-04-04 14:52:53,659.705,1.7412,21.1,0
174, 2025-04-04 14:52:53,661.645,1.7601,21.3,0
175, 2025-04-04 14:52:54,664.038,1.7917,21.6,0
176, 2025-04-04 14:52:54,664.862,1.8005,21.8,0
177, 2025-04-04 14:52:54,664.48,1.8194,22,0
178, 2025-04-04 14:52:54,663.797,1.8396,22.2,0
179, 2025-04-04 14:52:54,664.923,1.8598,22.4,0
180, 2025-04-04 14:52:55,668.28,1.8699,22.6,0
181, 2025-04-04 14:52:55,673.639,1.9003,22.9,0
182, 2025-04-04 14:52:55,676.243,1.9192,23.1,0
183, 2025-04-04 14:52:55,678.454,1.928,23.3,0
184, 2025-04-04 14:52:56,680.495,1.947,23.6,0
185, 2025-04-04 14:52:56,683.411,1.9659,23.8,0
186, 2025-04-04 14:52:56,684.336,1.9848,24,0
187, 2025-04-04 14:52:56,685.26,1.9937,24,0
188, 2025-04-04 14:52:56,686.175,2.0025,24.1,0
189, 2025-04-04 14:52:56,688.035,2.0215,24.3,0
190, 2025-04-04 14:52:57,689.905,2.0316,24.6,0
191, 2025-04-04 14:52:57,692.69,2.0492,24.8,0
192, 2025-04-04 14:52:57,693.605,2.0593,24.9,0
193, 2025-04-04 14:52:57,694.529,2.0682,25,0
194, 2025-04-04 14:52:57,695.434,2.077,25.1,0
195, 2025-04-04 14:52:57,695.434,2.0859,25.2,0
196, 2025-04-04 14:52:57,696.329,2.096,25.2,0
197, 2025-04-04 14:52:57,697.204,2.1048,25.3,0
198, 2025-04-04 14:52:58,698.933,2.1225,25.5,0
199, 2025-04-04 14:52:58,700.682,2.1414,25.8,0
200, 2025-04-04 14:52:58,703.356,2.1503,26,0
201, 2025-04-04 14:52:58,704.231,2.1591,26.1,0
202, 2025-04-04 14:52:58,705.116,2.1692,26.2,0
203, 2025-04-04 14:52:58,705.116,2.1793,26.3,0
204, 2025-04-04 14:52:58,705.98,2.1881,26.4,0
205, 2025-04-04 14:52:58,706.855,2.197,26.4,0
206, 2025-04-04 14:52:59,707.729,2.2058,26.5,0
207, 2025-04-04 14:52:59,709.459,2.2235,26.8,0
208, 2025-04-04 14:52:59,711.982,2.2412,27,0
209, 2025-04-04 14:52:59,712.816,2.25,27.1,0
210, 2025-04-04 14:52:59,713.641,2.2588,27.2,0
211, 2025-04-04 14:52:59,714.465,2.2588,27.3,0
212, 2025-04-04 14:52:59,715.289,2.2677,27.4,0
213, 2025-04-04 14:52:59,716.104,2.2765,27.5,0
214, 2025-04-04 14:53:00,717.702,2.2955,27.7,0
215, 2025-04-04 14:53:00,718.486,2.3131,27.9,0
216, 2025-04-04 14:53:00,720.839,2.3308,28.1,0
217, 2025-04-04 14:53:00,722.417,2.3497,28.3,0
218, 2025-04-04 14:53:00,723.986,2.3586,28.5,0
219, 2025-04-04 14:53:01,725.554,2.3775,28.7,0
220, 2025-04-04 14:53:01,727.072,2.3977,28.9,0
221, 2025-04-04 14:53:01,727.826,2.4066,29,0
222, 2025-04-04 14:53:01,729.314,2.423,29.2,0
223, 2025-04-04 14:53:01,730.802,2.4318,29.4,0
224, 2025-04-04 14:53:02,733.003,2.452,29.7,0
225, 2025-04-04 14:53:02,733.003,2.4634,29.7,0
226, 2025-04-04 14:53:02,734.441,2.4836,29.9,0
227, 2025-04-04 14:53:02,736.592,2.4937,30.2,0
228, 2025-04-04 14:53:02,736.592,2.5051,30.2,0
229, 2025-04-04 14:53:02,737.99,2.5164,30.4,0
230, 2025-04-04 14:53:03,740.021,2.5379,30.7,0
231, 2025-04-04 14:53:03,740.704,2.5467,30.8,0
232, 2025-04-04 14:53:03,740.704,2.5556,30.9,0
233, 2025-04-04 14:53:03,741.388,2.5644,30.9,0
234, 2025-04-04 14:53:03,742.755,2.5833,31.1,0
235, 2025-04-04 14:53:03,744.092,2.6023,31.3,0
236, 2025-04-04 14:53:04,745.409,2.6199,31.6,0
237, 2025-04-04 14:53:04,747.349,2.6376,31.8,0
238, 2025-04-04 14:53:04,748.003,2.6376,31.9,0
239, 2025-04-04 14:53:04,748.646,2.649,32,0
240, 2025-04-04 14:53:04,748.646,2.6578,32.1,0
241, 2025-04-04 14:53:04,749.29,2.6679,32.1,0
242, 2025-04-04 14:53:04,751.16,2.6881,32.4,0
243, 2025-04-04 14:53:04,751.763,2.6881,32.5,0
244, 2025-04-04 14:53:05,752.376,2.6982,32.6,0
245, 2025-04-04 14:53:05,752.989,2.7071,32.7,0
246, 2025-04-04 14:53:05,754.196,2.726,32.9,0
247, 2025-04-04 14:53:05,754.196,2.7348,33,0
248, 2025-04-04 14:53:05,755.402,2.7538,33.2,0
249, 2025-04-04 14:53:05,757.754,2.7803,33.5,0
250, 2025-04-04 14:53:06,758.901,2.7891,33.7,0
251, 2025-04-04 14:53:06,760.057,2.8081,33.9,0
252, 2025-04-04 14:53:06,761.203,2.8258,34.1,0
253, 2025-04-04 14:53:06,762.339,2.8447,34.3,0
254, 2025-04-04 14:53:06,763.455,2.8624,34.5,0
255, 2025-04-04 14:53:07,764.561,2.8813,34.7,0
256, 2025-04-04 14:53:07,765.656,2.899,34.9,0
257, 2025-04-04 14:53:07,766.732,2.9078,35.1,0
258, 2025-04-04 14:53:07,767.808,2.9268,35.3,0
259, 2025-04-04 14:53:08,769.346,2.9444,35.6,0
260, 2025-04-04 14:53:08,770.351,2.9621,35.8,0
261, 2025-04-04 14:53:08,770.351,2.971,35.9,0
262, 2025-04-04 14:53:08,770.854,2.9811,35.9,0
263, 2025-04-04 14:53:08,771.357,2.9899,36,0
264, 2025-04-04 14:53:08,772.362,3.0088,36.2,0
265, 2025-04-04 14:53:08,773.367,3.0265,36.4,0
266, 2025-04-04 14:53:09,774.372,3.0442,36.7,0
267, 2025-04-04 14:53:09,775.911,3.053,36.9,0
268, 2025-04-04 14:53:09,776.403,3.0631,37,0
269, 2025-04-04 14:53:09,776.403,3.0745,37.1,0
270, 2025-04-04 14:53:09,776.896,3.0833,37.1,0
271, 2025-04-04 14:53:09,777.368,3.0922,37.2,0
272, 2025-04-04 14:53:09,778.313,3.1098,37.4,0
273, 2025-04-04 14:53:10,779.761,3.1288,37.7,0
274, 2025-04-04 14:53:10,780.706,3.1465,37.9,0
275, 2025-04-04 14:53:10,781.601,3.1553,38.1,0
276, 2025-04-04 14:53:10,782.043,3.1641,38.2,0
277, 2025-04-04 14:53:10,782.475,3.1869,38.3,0
278, 2025-04-04 14:53:11,783.812,3.197,38.6,0
279, 2025-04-04 14:53:11,784.265,3.2184,38.8,0
280, 2025-04-04 14:53:11,785.16,3.2298,38.8,0
281, 2025-04-04 14:53:11,786.034,3.2412,39.1,0
282, 2025-04-04 14:53:11,786.467,3.2614,39.4,0
283, 2025-04-04 14:53:11,787.331,3.2727,39.4,0
284, 2025-04-04 14:53:12,788.186,3.2828,39.6,0
285, 2025-04-04 14:53:12,788.608,3.3043,39.9,0
286, 2025-04-04 14:53:12,789.432,3.3144,39.9,0
287, 2025-04-04 14:53:12,790.216,3.3245,40.1,0
288, 2025-04-04 14:53:12,790.991,3.3447,40.3,0
289, 2025-04-04 14:53:13,791.795,3.3624,40.6,0
290, 2025-04-04 14:53:13,792.609,3.3801,40.8,0
291, 2025-04-04 14:53:13,793.001,3.3889,40.9,0
292, 2025-04-04 14:53:13,793.403,3.399,40.9,0
293, 2025-04-04 14:53:13,793.795,3.4078,41,0
294, 2025-04-04 14:53:13,794.58,3.4179,41.2,0
295, 2025-04-04 14:53:13,795.364,3.4369,41.5,0
296, 2025-04-04 14:53:14,796.53,3.4545,41.7,0
297, 2025-04-04 14:53:14,796.892,3.4722,41.9,0
298, 2025-04-04 14:53:14,797.244,3.4823,41.9,0
299, 2025-04-04 14:53:14,797.947,3.5025,42.1,0
300, 2025-04-04 14:53:14,799.023,3.5126,42.4,0
301, 2025-04-04 14:53:14,799.385,3.5227,42.5,0
302, 2025-04-04 14:53:15,799.385,3.5316,42.5,0
303, 2025-04-04 14:53:15,799.737,3.5404,42.6,0
304, 2025-04-04 14:53:15,800.461,3.5505,42.8,0
305, 2025-04-04 14:53:15,801.164,3.5619,43,0
306, 2025-04-04 14:53:15,801.506,3.5707,43.1,0
307, 2025-04-04 14:53:15,801.858,3.5808,43.2,0
308, 2025-04-04 14:53:15,802.2,3.5884,43.3,0
309, 2025-04-04 14:53:15,802.2,3.5985,43.3,0
310, 2025-04-04 14:53:15,802.552,3.6086,43.4,0
311, 2025-04-04 14:53:16,803.266,3.6263,43.7,0
312, 2025-04-04 14:53:16,804.271,3.6439,43.9,0
313, 2025-04-04 14:53:16,804.593,3.6528,44,0
314, 2025-04-04 14:53:16,804.904,3.6528,44.1,0
315, 2025-04-04 14:53:16,805.216,3.6616,44.2,0
316, 2025-04-04 14:53:16,805.538,3.6705,44.3,0
317, 2025-04-04 14:53:16,805.859,3.6907,44.4,0
318, 2025-04-04 14:53:17,806.845,3.7109,44.7,0
319, 2025-04-04 14:53:17,807.468,3.721,44.9,0
320, 2025-04-04 14:53:17,808.071,3.7386,45.1,0
321, 2025-04-04 14:53:17,808.694,3.7563,45.3,0
322, 2025-04-04 14:53:17,809.016,3.774,45.6,0
323, 2025-04-04 14:53:18,809.951,3.7917,45.7,0
324, 2025-04-04 14:53:18,810.253,3.8005,45.8,0
325, 2025-04-04 14:53:18,810.856,3.8194,46,0
326, 2025-04-04 14:53:18,811.459,3.8359,46.2,0
327, 2025-04-04 14:53:18,812.052,3.8535,46.4,0
328, 2025-04-04 14:53:19,812.605,3.8725,46.6,0
329, 2025-04-04 14:53:19,813.148,3.8813,46.8,0
330, 2025-04-04 14:53:19,813.972,3.9003,47.1,0
331, 2025-04-04 14:53:19,814.264,3.9091,47.2,0
332, 2025-04-04 14:53:19,814.264,3.9179,47.3,0
333, 2025-04-04 14:53:19,814.545,3.9268,47.4,0
334, 2025-04-04 14:53:19,814.837,3.9369,47.4,0
335, 2025-04-04 14:53:20,815.118,3.9457,47.5,0
336, 2025-04-04 14:53:20,815.651,3.9646,47.7,0
337, 2025-04-04 14:53:20,816.174,3.9735,47.9,0
338, 2025-04-04 14:53:20,816.174,3.9848,48.1,0
339, 2025-04-04 14:53:20,816.727,3.9937,48.2,0
340, 2025-04-04 14:53:20,816.998,4.0051,48.2,0
341, 2025-04-04 14:53:20,817.793,4.0152,48.5,0
342, 2025-04-04 14:53:21,818.044,4.0253,48.6,0
343, 2025-04-04 14:53:21,818.044,4.0366,48.7,0
344, 2025-04-04 14:53:21,818.295,4.0467,48.7,0
345, 2025-04-04 14:53:21,819.059,4.0568,49,0
346, 2025-04-04 14:53:21,819.321,4.0682,49.1,0
347, 2025-04-04 14:53:21,819.321,4.0783,49.2,0
348, 2025-04-04 14:53:21,820.055,4.0997,49.4,0
349, 2025-04-04 14:53:22,820.517,4.1174,49.6,0
350, 2025-04-04 14:53:22,820.758,4.1275,49.7,0
351, 2025-04-04 14:53:22,821.221,4.1376,49.9,0
352, 2025-04-04 14:53:22,821.935,4.1692,50.2,0
353, 2025-04-04 14:53:22,822.407,4.1806,50.4,0
354, 2025-04-04 14:53:23,822.879,4.2008,50.6,0
355, 2025-04-04 14:53:23,823.342,4.221,50.8,0
356, 2025-04-04 14:53:23,823.825,4.2323,51.1,0
357, 2025-04-04 14:53:23,824.297,4.2525,51.2,0
358, 2025-04-04 14:53:23,824.749,4.2626,51.4,0
359, 2025-04-04 14:53:24,825.413,4.2828,51.7,0
360, 2025-04-04 14:53:24,825.413,4.2942,51.8,0
361, 2025-04-04 14:53:24,825.855,4.3144,51.9,0
362, 2025-04-04 14:53:24,826.489,4.3245,52.2,0
363, 2025-04-04 14:53:24,826.489,4.3346,52.3,0
364, 2025-04-04 14:53:24,826.68,4.346,52.3,0
365, 2025-04-04 14:53:25,827.021,4.3649,52.5,0
366, 2025-04-04 14:53:25,827.594,4.375,52.8,0
367, 2025-04-04 14:53:25,827.816,4.3838,52.9,0
368, 2025-04-04 14:53:25,828.027,4.3939,53,0
369, 2025-04-04 14:53:25,828.228,4.4028,53.1,0
370, 2025-04-04 14:53:25,828.429,4.4116,53.2,0
371, 2025-04-04 14:53:25,828.429,4.4217,53.3,0
372, 2025-04-04 14:53:25,828.63,4.4306,53.4,0
373, 2025-04-04 14:53:25,828.831,4.4407,53.4,0
374, 2025-04-04 14:53:26,829.444,4.4508,53.7,0
375, 2025-04-04 14:53:26,829.655,4.4722,53.9,0
376, 2025-04-04 14:53:26,829.846,4.4823,54.1,0
377, 2025-04-04 14:53:26,830.399,4.4924,54.2,0
378, 2025-04-04 14:53:26,830.58,4.5139,54.4,0
379, 2025-04-04 14:53:27,831.314,4.5442,54.7,0
380, 2025-04-04 14:53:27,831.696,4.5631,54.9,0
381, 2025-04-04 14:53:27,832.078,4.572,55.1,0
382, 2025-04-04 14:53:27,832.44,4.5896,55.3,0
383, 2025-04-04 14:53:28,832.782,4.6098,55.5,0
384, 2025-04-04 14:53:28,833.144,4.6313,55.7,0
385, 2025-04-04 14:53:28,833.486,4.6402,55.9,0
386, 2025-04-04 14:53:28,833.807,4.6604,56.1,0
387, 2025-04-04 14:53:28,833.958,4.6705,56.2,0
388, 2025-04-04 14:53:28,834.27,4.6881,56.4,0
389, 2025-04-04 14:53:29,834.591,4.697,56.6,0
390, 2025-04-04 14:53:29,835.084,4.7159,56.9,0
391, 2025-04-04 14:53:29,835.245,4.726,57,0
392, 2025-04-04 14:53:29,835.406,4.7348,57.1,0
393, 2025-04-04 14:53:29,835.567,4.7437,57.2,0
394, 2025-04-04 14:53:29,835.567,4.7538,57.2,0
395, 2025-04-04 14:53:29,835.727,4.7626,57.3,0
396, 2025-04-04 14:53:29,835.888,4.7715,57.4,0
397, 2025-04-04 14:53:30,836.2,4.7891,57.6,0
398, 2025-04-04 14:53:30,836.662,4.8068,57.9,0
399, 2025-04-04 14:53:30,836.984,4.8157,58.1,0
400, 2025-04-04 14:53:30,837.135,4.8245,58.2,0
401, 2025-04-04 14:53:30,837.286,4.8346,58.3,0
402, 2025-04-04 14:53:30,837.437,4.8434,58.4,0
403, 2025-04-04 14:53:30,837.577,4.8523,58.5,0
404, 2025-04-04 14:53:31,837.718,4.8611,58.6,0
405, 2025-04-04 14:53:31,837.718,4.8687,58.7,0
406, 2025-04-04 14:53:31,837.869,4.8788,58.7,0
407, 2025-04-04 14:53:31,838.02,4.8876,58.8,0
408, 2025-04-04 14:53:31,838.291,4.8965,59,0
409, 2025-04-04 14:53:31,838.532,4.9141,59.2,0
410, 2025-04-04 14:53:31,838.663,4.9141,59.3,0
411, 2025-04-04 14:53:31,838.945,4.9331,59.5,0
412, 2025-04-04 14:53:32,839.095,4.9508,59.7,0
413, 2025-04-04 14:53:32,839.528,4.9697,60,0
414, 2025-04-04 14:53:32,839.95,4.9962,60.2,0
415, 2025-04-04 14:53:32,840.221,5.0139,60.4,0
416, 2025-04-04 14:53:33,840.483,5.0316,60.6,0
417, 2025-04-04 14:53:33,840.714,5.048,60.8,0
418, 2025-04-04 14:53:33,840.975,5.0657,61,0
419, 2025-04-04 14:53:33,841.217,5.0745,61.2,0
420, 2025-04-04 14:53:33,841.468,5.0922,61.4,0
421, 2025-04-04 14:53:34,841.85,5.1111,61.7,0
422, 2025-04-04 14:53:34,842.111,5.1288,61.9,0
423, 2025-04-04 14:53:34,842.111,5.1376,62,0
424, 2025-04-04 14:53:34,842.232,5.1465,62.1,0
425, 2025-04-04 14:53:34,842.353,5.1566,62.1,0
426, 2025-04-04 14:53:34,842.584,5.1755,62.3,0
427, 2025-04-04 14:53:35,842.936,5.1856,62.6,0
428, 2025-04-04 14:53:35,842.936,5.197,62.7,0
429, 2025-04-04 14:53:35,843.066,5.2071,62.7,0
430, 2025-04-04 14:53:35,843.298,5.226,62.9,0
431, 2025-04-04 14:53:35,843.619,5.2374,63.2,0
432, 2025-04-04 14:53:35,843.619,5.2475,63.3,0
433, 2025-04-04 14:53:35,843.841,5.2664,63.4,0
434, 2025-04-04 14:53:36,844.062,5.2841,63.7,0
435, 2025-04-04 14:53:36,844.353,5.2929,63.9,0
436, 2025-04-04 14:53:36,844.464,5.303,64,0
437, 2025-04-04 14:53:36,844.564,5.3119,64.1,0
438, 2025-04-04 14:53:36,844.665,5.3207,64.2,0
439, 2025-04-04 14:53:36,844.755,5.3308,64.3,0
440, 2025-04-04 14:53:36,844.846,5.3384,64.4,0
441, 2025-04-04 14:53:36,844.936,5.3472,64.5,0
442, 2025-04-04 14:53:37,844.936,5.3573,64.5,0
443, 2025-04-04 14:53:37,845.228,5.3763,64.8,0
444, 2025-04-04 14:53:37,845.429,5.3939,65,0
445, 2025-04-04 14:53:37,845.65,5.4116,65.2,0
446, 2025-04-04 14:53:37,845.761,5.4205,65.3,0
447, 2025-04-04 14:53:37,845.881,5.4293,65.4,0
448, 2025-04-04 14:53:38,846.092,5.4381,65.6,0
449, 2025-04-04 14:53:38,846.183,5.447,65.7,0
450, 2025-04-04 14:53:38,846.364,5.4646,65.9,0
451, 2025-04-04 14:53:38,846.464,5.4836,66.1,0
452, 2025-04-04 14:53:38,846.857,5.5126,66.4,0
453, 2025-04-04 14:53:39,847.017,5.529,66.6,0
454, 2025-04-04 14:53:39,847.158,5.5391,66.8,0
455, 2025-04-04 14:53:39,847.309,5.5568,67,0
456, 2025-04-04 14:53:39,847.48,5.5745,67.2,0
457, 2025-04-04 14:53:39,847.621,5.5934,67.4,0
458, 2025-04-04 14:53:40,847.771,5.6035,67.6,0
459, 2025-04-04 14:53:40,847.972,5.625,67.9,0
460, 2025-04-04 14:53:40,848.083,5.6351,67.9,0
461, 2025-04-04 14:53:40,848.274,5.6553,68.1,0
462, 2025-04-04 14:53:40,848.495,5.6667,68.4,0
463, 2025-04-04 14:53:41,848.566,5.6856,68.6,0
464, 2025-04-04 14:53:41,848.626,5.6957,68.6,0
465, 2025-04-04 14:53:41,848.777,5.7146,68.8,0
466, 2025-04-04 14:53:41,848.938,5.7323,69,0
467, 2025-04-04 14:53:41,849.209,5.7412,69.3,0
468, 2025-04-04 14:53:41,849.37,5.7601,69.5,0
469, 2025-04-04 14:53:42,849.44,5.7689,69.6,0
470, 2025-04-04 14:53:42,849.511,5.779,69.7,0
471, 2025-04-04 14:53:42,849.511,5.7879,69.8,0
472, 2025-04-04 14:53:42,849.591,5.7967,69.8,0
473, 2025-04-04 14:53:42,849.671,5.8068,69.9,0
474, 2025-04-04 14:53:42,849.832,5.8245,70.1,0
475, 2025-04-04 14:53:42,850.023,5.8346,70.4,0
476, 2025-04-04 14:53:42,850.094,5.8447,70.5,0
477, 2025-04-04 14:53:43,850.154,5.8548,70.6,0
478, 2025-04-04 14:53:43,850.154,5.8649,70.6,0
479, 2025-04-04 14:53:43,850.345,5.8864,70.9,0
480, 2025-04-04 14:53:43,850.395,5.8864,71,0
481, 2025-04-04 14:53:43,850.435,5.8965,71.1,0
482, 2025-04-04 14:53:43,850.435,5.9078,71.1,0
483, 2025-04-04 14:53:43,850.626,5.9268,71.4,0
484, 2025-04-04 14:53:43,850.707,5.9268,71.5,0
485, 2025-04-04 14:53:44,850.787,5.9482,71.6,0
486, 2025-04-04 14:53:44,850.968,5.9697,71.9,0
487, 2025-04-04 14:53:44,851.079,5.9798,72.1,0
488, 2025-04-04 14:53:44,851.23,6,72.2,0
489, 2025-04-04 14:53:44,851.31,6.0101,72.4,0
490, 2025-04-04 14:53:45,851.431,6.0215,72.6,0
491, 2025-04-04 14:53:45,851.541,6.0429,72.9,0
492, 2025-04-04 14:53:45,851.602,6.0518,72.9,0
493, 2025-04-04 14:53:45,851.662,6.0606,73,0
494, 2025-04-04 14:53:45,851.773,6.0783,73.2,0
495, 2025-04-04 14:53:45,851.893,6.0896,73.5,0
496, 2025-04-04 14:53:46,851.943,6.1086,73.6,0
497, 2025-04-04 14:53:46,852.044,6.1288,73.8,0
498, 2025-04-04 14:53:46,852.185,6.1402,74.1,0
499, 2025-04-04 14:53:46,852.185,6.1503,74.2,0
